@RELATION PENCODE


@ATTRIBUTE 32BITSTRING NUMERIC

@ATTRIBUTE IMAGENO STRING

@ATTRIBUTE ISRED NUMERIC

@ATTRIBUTE FREQUENCY NUMERIC


@DATA 
2231402018, 14_97, 0, 1
1694796433, 14_98, 0, 1
1662008229, 14_103, 0, 1
1216892992, 14_106, 0, 1
1828586199, 14_110, 0, 1
3212373728, 14_113, 0, 1
1591231525, 14_122, 0, 1
2805696260, 14_130, 0, 1
2915451890, 14_135, 0, 1
2751122196, 14_139, 0, 1
1277199462, 14_141, 0, 1
3540826243, 14_143, 0, 1
3198966466, 15_7, 0, 1
3964045572, 15_8, 0, 1
604939459, 15_15, 0, 1
3458908243, 15_16, 0, 1
1112342803, 15_19, 0, 1
3242688373, 15_20, 0, 1
719325253, 15_22, 0, 1
2289062406, 15_26, 0, 1
2967350626, 15_29, 0, 1
56281264, 15_31, 0, 1
863712180, 15_33, 0, 1
1228594119, 15_34, 0, 1
2733189491, 15_35, 0, 1
2364631264, 15_38, 0, 1
540021140, 15_41, 0, 1
2332689943, 15_44, 0, 1
4005808470, 15_46, 0, 1
1648338756, 15_48, 0, 1
2737715312, 15_50, 0, 1
256753667, 15_51, 0, 1
3726388787, 15_52, 0, 1
1106901431, 15_55, 0, 1
3436086162, 15_59, 0, 1
3389167830, 15_64, 0, 1
1671423729, 15_66, 0, 1
2723293221, 15_69, 0, 1
4038916309, 15_75, 0, 1
2494140770, 15_78, 0, 1
3262264551, 15_80, 0, 1
3052827492, 15_83, 0, 1
1720188977, 15_87, 1, 1
1725526401, 15_91, 1, 1
3861208326, 15_97, 1, 1
2262698118, 15_101, 0, 1
861245697, 15_104, 0, 1
977496501, 15_105, 0, 1
1805305939, 15_109, 0, 1
938660019, 15_116, 0, 1
2011836823, 15_123, 0, 1
529462663, 16_7, 0, 1
2971418341, 16_15, 1, 1
1205960023, 16_17, 0, 1
139636723, 16_19, 0, 1
3402813573, 16_21, 1, 1
3019221475, 16_22, 0, 1
2591654918, 16_24, 0, 1
3078276994, 16_28, 1, 1
4212348215, 16_29, 1, 1
3280253732, 16_32, 1, 1
1341610305, 16_34, 0, 1
1209525121, 16_36, 1, 1
1165705393, 16_37, 0, 1
3487456499, 16_40, 0, 1
769373207, 16_41, 1, 1
2597945094, 16_45, 0, 1
552117156, 16_51, 0, 1
3831463109, 16_55, 0, 1
1294079015, 16_58, 0, 1
905531185, 16_61, 0, 1
2751946994, 16_70, 0, 1
761465616, 16_71, 0, 1
3483066145, 16_78, 0, 1
4239814500, 16_79, 1, 1
3746170016, 16_83, 0, 1
601482288, 16_88, 0, 1
1251719221, 16_92, 1, 1
1469449270, 16_95, 0, 1
3661972980, 16_96, 0, 1
3045643906, 16_97, 0, 1
2855162451, 16_98, 0, 1
2278174436, 16_101, 0, 1
3239352725, 16_103, 1, 1
